time,ENV.temperature,ENV.pressure,CONC.SOA1,CONC.SOA2,CONC.M,CONC.O3,CONC.a-pinene
221.0,298.15,101325.0,1.1628150317515896e-09,1.2328184513249235e-10,0.0,1.998330036313009e-05,6.330036312999498e-08
222.0,298.15,101325.0,1.1632447607619768e-09,1.2315104455900718e-10,0.0,1.998323336289553e-05,6.323336289543255e-08
223.0,298.15,101325.0,1.1636574724275524e-09,1.230203780167315e-10,0.0,1.9983166433801496e-05,6.316643380139547e-08
224.0,298.15,101325.0,1.164053349687503e-09,1.228898456416315e-10,0.0,1.9983099575771966e-05,6.30995757718727e-08
225.0,298.15,101325.0,1.1644325736460136e-09,1.2275944755582473e-10,0.0,1.998303278873102e-05,6.30327887309356e-08
226.0,298.15,101325.0,1.1647953235905435e-09,1.2262918386826315e-10,0.0,1.9982966072602828e-05,6.296607260273755e-08
227.0,298.15,101325.0,1.1651417770099183e-09,1.2249905467538346e-10,0.0,1.99828994273116e-05,6.289942731151397e-08
228.0,298.15,101325.0,1.1654721096122456e-09,1.2236906006172532e-10,0.0,1.9982832852781674e-05,6.283285278158226e-08
229.0,298.15,101325.0,1.1657864953426465e-09,1.2223920010051972e-10,0.0,1.998276634893743e-05,6.276634893734165e-08
230.0,298.15,101325.0,1.1660851064008135e-09,1.2210947485424803e-10,0.0,1.998269991570336e-05,6.269991570327316e-08
231.0,298.15,101325.0,1.1663681132583978e-09,1.2197988437517476e-10,0.0,1.998263355300402e-05,6.263355300393943e-08
232.0,298.15,101325.0,1.1666356846762168e-09,1.2185042870585352e-10,0.0,1.9982567260764067e-05,6.25672607639847e-08
233.0,298.15,101325.0,1.1668879877212938e-09,1.2172110787960858e-10,0.0,1.9982501038908214e-05,6.25010389081348e-08
234.0,298.15,101325.0,1.1671251877837285e-09,1.2159192192099285e-10,0.0,1.998243488736128e-05,6.243488736119682e-08
235.0,298.15,101325.0,1.1673474485933985e-09,1.214628708462236e-10,0.0,1.9982368806048143e-05,6.236880604805926e-08
236.0,298.15,101325.0,1.1675549322364937e-09,1.2133395466359696e-10,0.0,1.9982302794893772e-05,6.23027948936918e-08
237.0,298.15,101325.0,1.1677477991718888e-09,1.2120517337388219e-10,0.0,1.9982236853823222e-05,6.223685382314527e-08
238.0,298.15,101325.0,1.1679262082473507e-09,1.2107652697069635e-10,0.0,1.998217098276163e-05,6.21709827615515e-08
239.0,298.15,101325.0,1.168090316715588e-09,1.2094801544086137e-10,0.0,1.9982105181634198e-05,6.210518163412334e-08
240.0,298.15,101325.0,1.1682402802501327e-09,1.2081963876474317e-10,0.0,1.9982039450366225e-05,6.203945036615447e-08
241.0,298.15,101325.0,1.1683762529610747e-09,1.2069139691657413e-10,0.0,1.9981973788883087e-05,6.197378888301935e-08
242.0,298.15,101325.0,1.1684983874106305e-09,1.205632898647606e-10,0.0,1.9981908197110236e-05,6.19081971101731e-08
243.0,298.15,101325.0,1.168606834628563e-09,1.2043531757217433e-10,0.0,1.9981842674973204e-05,6.184267497315146e-08
244.0,298.15,101325.0,1.1687017441274443e-09,1.203074799964306e-10,0.0,1.9981777222397624e-05,6.177722239757069e-08
245.0,298.15,101325.0,1.1687832639177691e-09,1.2017977709015228e-10,0.0,1.9981711839309185e-05,6.171183930912747e-08
246.0,298.15,101325.0,1.1688515405229167e-09,1.2005220880122097e-10,0.0,1.9981646525633656e-05,6.164652563359873e-08
247.0,298.15,101325.0,1.1689067189939638e-09,1.1992477507301633e-10,0.0,1.99815812812969e-05,6.15812812968417e-08
248.0,298.15,101325.0,1.168948942924347e-09,1.197974758446431e-10,0.0,1.9981516106224846e-05,6.151610622479378e-08
249.0,298.15,101325.0,1.1689783544643878e-09,1.1967031105114798e-10,0.0,1.9981451000343524e-05,6.145100034347244e-08
250.0,298.15,101325.0,1.1689950943356629e-09,1.1954328062372447e-10,0.0,1.998138596357902e-05,6.138596357897499e-08
251.0,298.15,101325.0,1.16899930184524e-09,1.1941638448990903e-10,0.0,1.9981320995857523e-05,6.132099585747879e-08
252.0,298.15,101325.0,1.1689911148997643e-09,1.1928962257376722e-10,0.0,1.998125609710528e-05,6.125609710524094e-08
253.0,298.15,101325.0,1.1689706700194142e-09,1.1916299479607083e-10,0.0,1.998119126724865e-05,6.119126724859824e-08
254.0,298.15,101325.0,1.1689381023517062e-09,1.190365010744658e-10,0.0,1.9981126506214013e-05,6.112650621396714e-08
255.0,298.15,101325.0,1.1688935456851744e-09,1.1891014132363284e-10,0.0,1.998106181392788e-05,6.106181392784356e-08
256.0,298.15,101325.0,1.168837132462905e-09,1.1878391545543962e-10,0.0,1.9980997190316833e-05,6.09971903168029e-08
257.0,298.15,101325.0,1.1687689937959407e-09,1.1865782337908558e-10,0.0,1.9980932635307536e-05,6.09326353074999e-08
258.0,298.15,101325.0,1.168689259476551e-09,1.1853186500123985e-10,0.0,1.9980868148826704e-05,6.086814882666856e-08
259.0,298.15,101325.0,1.1685980579913682e-09,1.1840604022617245e-10,0.0,1.9980803730801153e-05,6.080373080112218e-08
260.0,298.15,101325.0,1.1684955165343955e-09,1.1828034895587875e-10,0.0,1.9980739381157782e-05,6.073938115775293e-08
261.0,298.15,101325.0,1.1683817610198858e-09,1.1815479109019824e-10,0.0,1.9980675099823563e-05,6.067509982353221e-08
262.0,298.15,101325.0,1.1682569160950886e-09,1.1802936652692732e-10,0.0,1.998061088672554e-05,6.061088672551016e-08
263.0,298.15,101325.0,1.1681211051528733e-09,1.179040751619266e-10,0.0,1.998054674179084e-05,6.05467417908159e-08
264.0,298.15,101325.0,1.167974450344227e-09,1.1777891688922304e-10,0.0,1.9980482664946678e-05,6.04826649466572e-08
265.0,298.15,101325.0,1.1678170725906275e-09,1.1765389160110673e-10,0.0,1.9980418656120336e-05,6.041865612032049e-08
266.0,298.15,101325.0,1.1676490915962897e-09,1.1752899918822363e-10,0.0,1.9980354715239185e-05,6.03547152391708e-08
267.0,298.15,101325.0,1.1674706258602963e-09,1.1740423953966313e-10,0.0,1.9980290842230665e-05,6.029084223065165e-08
268.0,298.15,101325.0,1.1672817926886026e-09,1.1727961254304145e-10,0.0,1.99802270370223e-05,6.022703702228491e-08
269.0,298.15,101325.0,1.1670827082059248e-09,1.1715511808458147e-10,0.0,1.9980163299541687e-05,6.016329954167085e-08
270.0,298.15,101325.0,1.1668734873675109e-09,1.1703075604918807e-10,0.0,1.9980099629716503e-05,6.009962971648784e-08
271.0,298.15,101325.0,1.1666542439707879e-09,1.1690652632052e-10,0.0,1.998003602747451e-05,6.003602747449248e-08
272.0,298.15,101325.0,1.166425090666901e-09,1.1678242878105812e-10,0.0,1.9979972492743533e-05,5.997249274351941e-08
273.0,298.15,101325.0,1.166186138972135e-09,1.1665846331217074e-10,0.0,1.9979909025451483e-05,5.990902545148116e-08
274.0,298.15,101325.0,1.1659374992792195e-09,1.16534629794175e-10,0.0,1.997984562552637e-05,5.984562552636828e-08
275.0,298.15,101325.0,1.1656792808685268e-09,1.1641092810639627e-10,0.0,1.9979782292896247e-05,5.9782292896249e-08
276.0,298.15,101325.0,1.165411591919153e-09,1.1628735812722347e-10,0.0,1.997971902748927e-05,5.971902748926926e-08
277.0,298.15,101325.0,1.1651345395198926e-09,1.161639197341626e-10,0.0,1.997965582923366e-05,5.965582923365263e-08
278.0,298.15,101325.0,1.1648482296801025e-09,1.1604061280388724e-10,0.0,1.997959269805771e-05,5.959269805770027e-08
279.0,298.15,101325.0,1.1645527673404561e-09,1.1591743721228679e-10,0.0,1.9979529633889808e-05,5.952963388979073e-08
280.0,298.15,101325.0,1.1642482563835948e-09,1.1579439283451201e-10,0.0,1.997946663665839e-05,5.946663665837989e-08
281.0,298.15,101325.0,1.1639347996446703e-09,1.1567147954501874e-10,0.0,1.9979403706292e-05,5.9403706292001016e-08
282.0,298.15,101325.0,1.1636124989217813e-09,1.1554869721760918e-10,0.0,1.9979340842719266e-05,5.93408427192645e-08
283.0,298.15,101325.0,1.1632814549863076e-09,1.1542604572547124e-10,0.0,1.997927804586886e-05,5.927804586885783e-08
284.0,298.15,101325.0,1.1629417675931434e-09,1.1530352494121608e-10,0.0,1.9979215315669553e-05,5.9215315669545553e-08
285.0,298.15,101325.0,1.162593535490825e-09,1.1518113473691356e-10,0.0,1.9979152652050176e-05,5.9152652050169135e-08
286.0,298.15,101325.0,1.1622368564315592e-09,1.1505887498412629e-10,0.0,1.9979090054939647e-05,5.909005493964689e-08
287.0,298.15,101325.0,1.161871827181154e-09,1.1493674555394159e-10,0.0,1.9979027524266967e-05,5.902752426697391e-08
288.0,298.15,101325.0,1.161498543528847e-09,1.1481474631700233e-10,0.0,1.9978965059961212e-05,5.8965059961221976e-08
289.0,298.15,101325.0,1.1611171002970376e-09,1.1469287714353588e-10,0.0,1.9978902661951544e-05,5.890266195153942e-08
290.0,298.15,101325.0,1.1607275913509239e-09,1.145711379033818e-10,0.0,1.997884033016715e-05,5.884033016715115e-08
291.0,298.15,101325.0,1.1603301096080404e-09,1.1444952846601831e-10,0.0,1.997877806453736e-05,5.8778064537358455e-08
292.0,298.15,101325.0,1.1599247470477026e-09,1.1432804870058722e-10,0.0,1.9978715864991547e-05,5.8715864991539e-08
293.0,298.15,101325.0,1.159511594720359e-09,1.1420669847591772e-10,0.0,1.9978653731459165e-05,5.865373145914671e-08
294.0,298.15,101325.0,1.1590907427568467e-09,1.1408547766054908e-10,0.0,1.997859166386972e-05,5.8591663869711653e-08
295.0,298.15,101325.0,1.1586622803775596e-09,1.1396438612275208e-10,0.0,1.997852966215285e-05,5.8529662152840015e-08
296.0,298.15,101325.0,1.158226295901519e-09,1.1384342373054959e-10,0.0,1.997846772623822e-05,5.846772623821398e-08
297.0,298.15,101325.0,1.1577828767553591e-09,1.1372259035173594e-10,0.0,1.9978405856055602e-05,5.8405856055591686e-08
298.0,298.15,101325.0,1.157332109482222e-09,1.1360188585389548e-10,0.0,1.9978344051534818e-05,5.8344051534807056e-08
299.0,298.15,101325.0,1.1568740797505628e-09,1.134813101044201e-10,0.0,1.9978282312605782e-05,5.828231260576983e-08
300.0,298.15,101325.0,1.1564088723628676e-09,1.1336086297052599e-10,0.0,1.997822063919847e-05,5.822063919846537e-08
301.0,298.15,101325.0,1.1559365712642857e-09,1.1324054431926963e-10,0.0,1.997815903124297e-05,5.8159031242954644e-08
302.0,298.15,101325.0,1.155457259551175e-09,1.1312035401756277e-10,0.0,1.9978097488669394e-05,5.809748866937415e-08
303.0,298.15,101325.0,1.1549710194795615e-09,1.1300029193218675e-10,0.0,1.9978036011407958e-05,5.8036011407935784e-08
304.0,298.15,101325.0,1.1544779324735174e-09,1.1288035792980642e-10,0.0,1.9977974599388946e-05,5.797459938892675e-08
305.0,298.15,101325.0,1.1539780791334538e-09,1.127605518769829e-10,0.0,1.997791325254272e-05,5.791325254270959e-08
306.0,298.15,101325.0,1.1534715392443298e-09,1.1264087364018598e-10,0.0,1.9977851970799728e-05,5.785197079972196e-08
307.0,298.15,101325.0,1.1529583917837815e-09,1.1252132308580592e-10,0.0,1.9977790754090488e-05,5.7790754090476604e-08
308.0,298.15,101325.0,1.1524387149301706e-09,1.1240190008016446e-10,0.0,1.997772960234558e-05,5.772960234556129e-08
309.0,298.15,101325.0,1.1519125860705533e-09,1.1228260448952555e-10,0.0,1.9977668515495652e-05,5.766851549563873e-08
310.0,298.15,101325.0,1.151380081808565e-09,1.1216343618010543e-10,0.0,1.9977607493471467e-05,5.760749347144644e-08
311.0,298.15,101325.0,1.1508412779722338e-09,1.1204439501808212e-10,0.0,1.9977546536203815e-05,5.7546536203796726e-08
312.0,298.15,101325.0,1.1502962496217126e-09,1.1192548086960457e-10,0.0,1.9977485643623594e-05,5.7485643623576595e-08
313.0,298.15,101325.0,1.1497450710569311e-09,1.118066936008012e-10,0.0,1.997742481566178e-05,5.742481566174754e-08
314.0,298.15,101325.0,1.1491878158251775e-09,1.1168803307778847e-10,0.0,1.9977364052249374e-05,5.73640522493457e-08
315.0,298.15,101325.0,1.1486245567286018e-09,1.1156949916667817e-10,0.0,1.9977303353317514e-05,5.730335331748154e-08
316.0,298.15,101325.0,1.148055365831644e-09,1.114510917335853e-10,0.0,1.9977242718797377e-05,5.7242718797339934e-08
317.0,298.15,101325.0,1.147480314468391e-09,1.1133281064463486e-10,0.0,1.997718214862021e-05,5.718214862018001e-08
318.0,298.15,101325.0,1.1468994732498557e-09,1.1121465576596863e-10,0.0,1.997712164271736e-05,5.7121642717335076e-08
319.0,298.15,101325.0,1.1463129120711882e-09,1.1109662696375147e-10,0.0,1.997706120102024e-05,5.7061201020212534e-08
320.0,298.15,101325.0,1.1457207001188134e-09,1.1097872410417742e-10,0.0,1.997700082346033e-05,5.7000823460293806e-08
321.0,298.15,101325.0,1.1451229058774964e-09,1.1086094705347547e-10,0.0,1.9976940509969174e-05,5.694050996913429e-08
322.0,298.15,101325.0,1.1445195971373396e-09,1.1074329567791508e-10,0.0,1.9976880260478403e-05,5.6880260478363174e-08
323.0,298.15,101325.0,1.143910841000709e-09,1.1062576984381104e-10,0.0,1.9976820074919725e-05,5.682007491968348e-08
324.0,298.15,101325.0,1.1432967038890911e-09,1.1050836941752877e-10,0.0,1.9976759953224915e-05,5.675995322487193e-08
325.0,298.15,101325.0,1.1426772515498852e-09,1.1039109426548877e-10,0.0,1.997669989532582e-05,5.66998953257788e-08
326.0,298.15,101325.0,1.1420525490631207e-09,1.1027394425417111e-10,0.0,1.9976639901154373e-05,5.663990115432795e-08
327.0,298.15,101325.0,1.1414226608481166e-09,1.1015691925011969e-10,0.0,1.997657997064256e-05,5.657997064251671e-08
328.0,298.15,101325.0,1.1407876506700662e-09,1.1004001911994612e-10,0.0,1.9976520103722456e-05,5.6520103722415695e-08
329.0,298.15,101325.0,1.1401475816465636e-09,1.099232437303336e-10,0.0,1.9976460300326216e-05,5.6460300326168896e-08
330.0,298.15,101325.0,1.13950251625406e-09,1.0980659294804052e-10,0.0,1.9976400560386048e-05,5.6400560385993465e-08
331.0,298.15,101325.0,1.1388525163342578e-09,1.0969006663990384e-10,0.0,1.9976340883834242e-05,5.634088383417968e-08
332.0,298.15,101325.0,1.1381976431004416e-09,1.0957366467284236e-10,0.0,1.9976281270603156e-05,5.62812706030909e-08
333.0,298.15,101325.0,1.1375379571437447e-09,1.094573869138598e-10,0.0,1.9976221720625224e-05,5.622172062516342e-08
334.0,298.15,101325.0,1.1368735184393538e-09,1.0934123323004767e-10,0.0,1.997616223383297e-05,5.6162233832906464e-08
335.0,298.15,101325.0,1.1362043863526546e-09,1.0922520348858802e-10,0.0,1.9976102810158966e-05,5.610281015890203e-08
336.0,298.15,101325.0,1.1355306196453089e-09,1.0910929755675623e-10,0.0,1.9976043449535873e-05,5.604344953580482e-08
337.0,298.15,101325.0,1.134852276481281e-09,1.0899351530192334e-10,0.0,1.9975984151896412e-05,5.598415189634224e-08
338.0,298.15,101325.0,1.1341694144327973e-09,1.0887785659155843e-10,0.0,1.9975924917173383e-05,5.592491717331421e-08
339.0,298.15,101325.0,1.1334820904862475e-09,1.0876232129323082e-10,0.0,1.9975865745299663e-05,5.586574529959316e-08
340.0,298.15,101325.0,1.1327903610480301e-09,1.086469092746123e-10,0.0,1.9975806636208187e-05,5.5806636208123944e-08
341.0,298.15,101325.0,1.1320942819503368e-09,1.0853162040347915e-10,0.0,1.997574758983198e-05,5.574758983192369e-08
342.0,298.15,101325.0,1.131393908456879e-09,1.0841645454771388e-10,0.0,1.9975688606104135e-05,5.5688606104081824e-08
343.0,298.15,101325.0,1.1306892952685605e-09,1.0830141157530718e-10,0.0,1.997562968495781e-05,5.56296849577599e-08
344.0,298.15,101325.0,1.1299804965290908e-09,1.0818649135435947e-10,0.0,1.9975570826326238e-05,5.5570826326191587e-08
345.0,298.15,101325.0,1.1292675658305427e-09,1.0807169375308266e-10,0.0,1.9975512030142733e-05,5.5512030142682565e-08
346.0,298.15,101325.0,1.1285505562188567e-09,1.0795701863980172e-10,0.0,1.9975453296340667e-05,5.545329634061044e-08
347.0,298.15,101325.0,1.1278295201992893e-09,1.0784246588295588e-10,0.0,1.9975394624853483e-05,5.539462485342463e-08
348.0,298.15,101325.0,1.1271045097418067e-09,1.0772803535110023e-10,0.0,1.9975336015614697e-05,5.5336015614646396e-08
349.0,298.15,101325.0,1.1263755762864247e-09,1.0761372691290698e-10,0.0,1.997527746855792e-05,5.527746855786863e-08
350.0,298.15,101325.0,1.1256427707484967e-09,1.0749954043716646e-10,0.0,1.9975218983616807e-05,5.5218983616755855e-08
351.0,298.15,101325.0,1.1249061435239472e-09,1.0738547579278864e-10,0.0,1.9975160560725096e-05,5.5160560725044134e-08
352.0,298.15,101325.0,1.1241657444944554e-09,1.0727153284880388e-10,0.0,1.9975102199816597e-05,5.5102199816540965e-08
353.0,298.15,101325.0,1.123421623032586e-09,1.0715771147436418e-10,0.0,1.9975043900825183e-05,5.504390082512526e-08
354.0,298.15,101325.0,1.1226738280068685e-09,1.0704401153874401e-10,0.0,1.9974985663684802e-05,5.498566368474718e-08
355.0,298.15,101325.0,1.1219224077868272e-09,1.0693043291134133e-10,0.0,1.997492748832949e-05,5.492748832942815e-08
356.0,298.15,101325.0,1.1211674102479602e-09,1.0681697546167838e-10,0.0,1.9974869374693324e-05,5.486937469326072e-08
357.0,298.15,101325.0,1.1204088827766675e-09,1.0670363905940257e-10,0.0,1.997481132271048e-05,5.48113227104085e-08
358.0,298.15,101325.0,1.1196468722751345e-09,1.0659042357428703e-10,0.0,1.997475333231517e-05,5.475333231510607e-08
359.0,298.15,101325.0,1.1188814251661624e-09,1.0647732887623175e-10,0.0,1.997469540344173e-05,5.469540344165895e-08
360.0,298.15,101325.0,1.1181125873979513e-09,1.063643548352638e-10,0.0,1.9974637536024514e-05,5.463753602444345e-08
361.0,298.15,101325.0,1.1173404044488384e-09,1.062515013215382e-10,0.0,1.9974579729997977e-05,5.457972999790668e-08
362.0,298.15,101325.0,1.1165649213319857e-09,1.0613876820533851e-10,0.0,1.9974521985296643e-05,5.452198529656637e-08
363.0,298.15,101325.0,1.1157861826000233e-09,1.0602615535707736e-10,0.0,1.9974464301855083e-05,5.4464301855010876e-08
364.0,298.15,101325.0,1.1150042323496454e-09,1.05913662647297e-10,0.0,1.9974406679607964e-05,5.440667960789906e-08
365.0,298.15,101325.0,1.1142191142261612e-09,1.0580128994666971e-10,0.0,1.9974349118490023e-05,5.434911848996023e-08
366.0,298.15,101325.0,1.1134308714279988e-09,1.0568903712599835e-10,0.0,1.9974291618436056e-05,5.429161843599405e-08
367.0,298.15,101325.0,1.1126395467111672e-09,1.055769040562168e-10,0.0,1.997423417938093e-05,5.423417938087049e-08
368.0,298.15,101325.0,1.111845182393672e-09,1.0546489060839022e-10,0.0,1.9974176801259595e-05,5.4176801259529686e-08
369.0,298.15,101325.0,1.1110478203598862e-09,1.0535299665371562e-10,0.0,1.9974119484007048e-05,5.411948400698191e-08
370.0,298.15,101325.0,1.1102475020648808e-09,1.0524122206352209e-10,0.0,1.997406222755837e-05,5.406222755830754e-08
371.0,298.15,101325.0,1.1094442685387088e-09,1.051295667092711e-10,0.0,1.9974005031848723e-05,5.400503184865684e-08
372.0,298.15,101325.0,1.1086381603906481e-09,1.050180304625568e-10,0.0,1.997394789681331e-05,5.3947896813250085e-08
373.0,298.15,101325.0,1.1078292178134015e-09,1.0490661319510646e-10,0.0,1.9973890822387434e-05,5.389082238737726e-08
374.0,298.15,101325.0,1.107017480587258e-09,1.0479531477878053e-10,0.0,1.9973833808506455e-05,5.38338085063982e-08
375.0,298.15,101325.0,1.106202988084206e-09,1.0468413508557301e-10,0.0,1.997377685510579e-05,5.377685510574232e-08
376.0,298.15,101325.0,1.1053857792720147e-09,1.0457307398761151e-10,0.0,1.9973719962120957e-05,5.371996212090866e-08
377.0,298.15,101325.0,1.1045658927182637e-09,1.0446213135715762e-10,0.0,1.9973663129487516e-05,5.3663129487465794e-08
378.0,298.15,101325.0,1.1037433665943463e-09,1.0435130706660703e-10,0.0,1.99736063571411e-05,5.360635714105172e-08
379.0,298.15,101325.0,1.102918238679417e-09,1.0424060098848962e-10,0.0,1.9973549645017428e-05,5.354964501737378e-08
380.0,298.15,101325.0,1.1020905463643152e-09,1.0413001299546968e-10,0.0,1.9973492993052265e-05,5.349299305220863e-08
381.0,298.15,101325.0,1.101260326655438e-09,1.0401954296034607e-10,0.0,1.9973436401181458e-05,5.343640118140212e-08
382.0,298.15,101325.0,1.1004276161785813e-09,1.039091907560523e-10,0.0,1.997337986934093e-05,5.3379869340869226e-08
383.0,298.15,101325.0,1.0995924511827385e-09,1.037989562556566e-10,0.0,1.9973323397466653e-05,5.3323397466594006e-08
384.0,298.15,101325.0,1.0987548675438658e-09,1.0368883933236206e-10,0.0,1.9973266985494683e-05,5.32669854946295e-08
385.0,298.15,101325.0,1.097914900768607e-09,1.0357883985950678e-10,0.0,1.9973210633361152e-05,5.321063336109764e-08
